Client,Warehouse,Product,2023-11-27,2023-12-04,2023-12-11,2023-12-18,2023-12-25,2024-01-01,2024-01-08,2024-01-15,2024-01-22,2024-01-29,2024-02-05,2024-02-12,2024-02-19
5,199,17514,9,2,6,16,7,9,1,12,16,2,17,2,9
5,199,17788,14,2,16,16,0,13,16,16,0,12,0,2,12
5,199,18185,6,0,2,15,0,14,7,12,3,7,6,9,11
6,0,650,16,5,16,2,7,15,14,0,18,8,15,7,19
6,0,668,16,16,17,12,3,5,2,2,2,11,19,13,2
6,0,2824,7,13,2,0,9,0,11,1,0,14,5,0,6
6,0,3962,7,14,14,19,15,10,5,10,4,14,17,14,17
6,0,3999,14,18,6,12,9,13,12,8,18,0,18,9,9
6,0,4983,10,2,12,17,2,15,12,12,10,18,18,3,10
6,0,5630,18,14,5,3,7,6,16,8,12,4,1,7,15
6,0,6603,5,11,15,13,9,2,16,13,15,3,10,3,18
6,0,6932,12,11,2,8,2,18,7,7,15,13,18,15,4
6,0,7535,10,5,8,19,14,12,11,10,7,14,4,0,14
6,0,7659,13,9,6,1,8,3,18,4,0,4,12,5,12
6,0,7933,15,14,11,5,16,12,4,10,11,4,5,0,17
6,0,9303,17,7,10,5,4,12,10,8,13,5,1,3,16
6,0,9338,14,11,1,8,5,9,13,15,0,16,8,13,6
6,0,9637,0,12,10,11,0,13,11,8,18,7,12,9,0
6,0,10886,9,7,16,6,11,15,16,11,6,16,13,15,3
6,0,11096,19,8,11,13,10,7,11,17,4,8,10,15,4
6,0,11323,5,8,12,8,11,12,12,16,18,1,3,1,5
6,0,11518,8,16,3,14,15,5,15,5,6,16,19,15,8
6,0,11633,10,4,0,2,11,14,2,14,0,4,0,7,8
6,0,12035,7,15,7,9,2,7,1,19,4,12,18,1,10
6,0,12577,11,13,11,12,12,0,17,19,13,14,16,0,7
6,0,12786,9,17,2,6,8,8,5,5,14,5,1,17,9
6,0,12845,16,11,11,11,0,9,8,6,11,2,13,11,13
6,0,13134,16,4,13,3,3,10,15,3,8,3,9,7,9
6,0,13457,13,18,11,12,14,13,18,12,14,9,0,7,3
6,0,13783,3,16,1,1,14,5,8,10,16,18,1,1,13
6,0,13807,4,14,13,18,5,10,0,4,11,13,8,16,16
6,0,14904,12,12,13,15,7,19,13,14,13,18,12,11,5
6,0,15304,8,6,17,13,3,11,17,1,19,2,11,8,14
6,0,15930,8,1,5,2,14,4,15,17,13,6,6,12,2
6,0,17292,19,17,9,3,15,3,19,16,13,16,7,18,3
6,0,18211,10,13,13,15,8,3,17,9,18,10,18,18,11
6,19,2824,15,9,5,7,0,1,14,17,8,10,15,7,19
6,19,5630,9,10,16,11,6,5,9,17,5,1,5,2,7
6,19,6932,13,19,12,9,6,16,17,5,0,12,7,8,1
6,19,11518,18,15,11,8,13,12,6,16,1,9,2,7,3
6,19,12035,7,16,14,0,6,8,8,8,9,17,11,1,0
6,19,12577,13,6,18,4,7,0,15,18,11,0,15,15,10
6,19,13783,3,0,17,11,1,15,7,3,18,15,1,15,18
6,19,15304,19,11,1,2,8,6,16,7,14,5,14,12,6
6,49,650,1,12,10,14,12,3,13,9,17,14,5,16,2
6,49,668,7,19,2,5,8,8,17,12,1,9,0,6,7
6,49,2824,8,2,16,15,10,10,2,1,6,8,9,15,2
6,49,3962,9,8,17,14,12,6,0,6,16,12,16,3,0
6,49,5630,1,15,19,9,16,3,16,1,8,14,3,0,16
6,49,6603,14,9,5,19,13,18,0,0,18,4,18,5,8
6,49,6932,9,8,7,18,16,6,3,12,14,3,3,6,12
6,49,7659,18,10,7,2,15,3,1,8,9,11,18,14,9
6,49,9338,16,16,7,6,0,7,8,6,10,6,14,1,4
6,49,9637,1,11,19,14,15,5,13,2,3,4,9,17,8
6,49,11518,5,17,8,6,19,16,3,5,11,9,12,8,3
6,49,12035,4,1,8,13,10,11,14,2,2,19,14,16,4
6,49,12577,16,16,7,15,7,0,17,5,11,6,11,7,17
6,49,13783,6,19,13,9,9,12,1,9,2,19,15,18,14
6,49,14904,17,6,12,14,2,0,18,13,19,6,4,14,3
6,49,15304,5,7,11,12,16,17,3,9,6,7,7,2,6
6,49,15930,3,3,11,12,13,7,10,0,17,1,19,4,7
6,56,650,6,19,15,9,12,4,7,14,1,12,19,2,1
6,56,668,19,3,15,8,7,12,4,0,0,17,14,19,13
6,56,2824,1,17,8,0,2,15,11,3,13,18,6,11,9
6,56,3962,10,2,14,15,2,4,2,4,3,5,13,16,14
6,56,3999,12,13,14,4,16,19,16,0,3,7,10,13,6
6,56,4983,16,11,9,8,3,13,5,11,19,9,19,19,16
6,56,5630,15,17,3,9,18,1,14,16,15,7,12,18,11
6,56,6603,1,4,19,11,7,1,8,8,11,5,19,2,2
6,56,6932,11,6,11,17,4,16,2,9,18,16,4,11,9
6,56,7535,16,1,12,12,13,8,19,14,4,4,16,3,13
6,56,7659,17,19,4,17,11,8,8,15,16,4,3,11,4
6,56,7933,6,11,6,16,19,18,0,14,13,10,0,10,14
6,56,9303,9,13,11,8,4,4,4,9,6,10,18,2,0
6,56,9338,12,16,16,1,17,17,14,11,12,2,2,11,0
6,56,9637,2,7,12,7,9,0,8,1,8,0,1,15,16
6,56,10886,9,2,12,8,12,14,4,12,8,9,19,15,9
6,56,11096,10,16,15,2,10,5,14,13,19,0,13,7,4
6,56,11323,19,0,7,2,13,11,10,5,19,11,5,14,18
6,56,11518,14,10,3,13,5,13,0,14,3,11,18,2,7
6,56,11633,11,16,19,2,4,19,15,2,8,6,16,19,9
6,56,12035,8,5,10,8,16,18,17,0,14,2,4,19,8
6,56,12577,17,14,3,9,13,17,7,11,18,3,8,7,1
6,56,12786,0,19,4,17,9,19,16,18,14,13,16,15,1
6,56,12845,1,16,19,18,1,13,15,7,9,12,10,11,4
6,56,13134,10,15,7,8,2,11,18,19,16,19,12,9,5
6,56,13457,11,10,4,11,12,16,7,19,17,3,11,19,12
6,56,13783,8,8,16,14,9,3,4,19,15,6,4,19,14
6,56,13807,12,16,19,5,13,2,0,19,2,6,1,19,17
6,56,14904,8,6,7,14,9,13,8,15,17,18,6,12,3
6,56,15304,5,1,8,19,3,16,2,18,9,4,17,0,14
6,56,15930,4,13,6,18,15,15,17,15,6,19,9,6,10
6,56,17292,2,9,2,5,15,14,17,6,16,17,13,10,16
6,56,18211,15,11,4,4,5,1,16,11,2,10,0,19,3
6,63,668,7,1,9,8,19,19,10,3,15,10,8,17,17
6,63,2824,3,0,10,12,4,15,14,10,9,2,2,6,8
6,63,3962,13,14,14,0,15,1,13,11,14,1,0,10,18
6,63,5630,1,16,15,11,1,8,10,15,13,13,5,12,16
6,63,6086,14,6,18,11,0,0,12,4,16,16,4,4,15
6,63,6603,10,15,3,17,9,18,7,16,18,2,14,1,0
6,63,6932,19,18,7,12,10,12,19,14,19,19,9,11,13
6,63,7659,3,13,2,13,10,16,4,0,0,16,9,10,12
6,63,7738,12,15,16,3,1,6,0,0,11,10,3,15,2
6,63,9338,7,1,14,1,5,6,11,1,6,17,3,1,5
6,63,9637,5,4,14,7,2,19,12,13,16,15,10,1,2
6,63,11518,15,2,17,13,13,4,7,10,3,8,1,0,14
6,63,12035,2,19,10,15,11,15,2,18,0,12,19,14,1
6,63,12577,1,0,18,6,0,1,15,18,14,7,6,7,10
6,63,13457,9,4,10,9,12,4,2,4,1,16,5,1,6
6,63,13783,9,19,19,18,5,4,6,11,0,4,18,17,18
6,63,13912,1,13,14,12,6,1,3,15,0,5,7,10,7
6,63,14678,7,7,5,6,16,13,6,17,8,6,5,15,8
6,63,14904,18,7,3,10,1,19,10,13,18,5,5,9,2
6,63,15304,6,8,0,12,13,7,0,2,19,17,7,15,17
6,63,15930,1,13,12,14,11,12,9,0,19,0,14,4,7
6,63,16595,13,13,17,9,5,0,0,1,18,4,12,9,7
6,77,2824,0,4,16,17,14,7,18,19,7,7,6,19,1
6,77,3962,18,3,1,6,4,19,9,13,13,14,0,10,6
6,77,4718,8,13,0,2,16,14,0,15,11,10,11,17,6
6,77,5192,14,11,0,3,7,7,5,0,7,6,11,17,10
6,77,5630,8,19,6,14,15,0,2,13,15,1,1,7,1
6,77,6603,14,9,8,11,11,11,14,0,11,15,0,19,11
6,77,6932,5,12,2,3,11,0,5,16,1,12,4,11,4
6,77,7659,2,13,17,4,16,1,19,7,19,15,12,16,8
6,77,9338,13,7,5,6,14,7,1,7,9,2,10,12,4
6,77,9637,19,0,5,18,5,5,13,13,5,6,11,4,1
6,77,12035,11,17,6,3,3,15,14,2,15,0,18,4,1
6,77,12577,19,8,0,18,9,17,10,10,0,17,4,18,0
6,77,13783,4,13,14,2,3,11,6,4,9,11,10,14,14
6,77,14904,1,19,13,2,18,8,9,5,12,15,7,3,16
6,77,15304,13,6,5,1,5,16,3,5,13,15,10,13,8
6,78,668,11,12,1,6,10,0,16,15,4,2,2,7,6
6,78,2824,16,5,3,11,16,17,11,16,4,0,12,18,7
6,78,3962,7,0,5,2,6,9,2,18,14,14,13,12,2
6,78,5630,13,0,14,2,9,10,13,8,15,12,12,8,17
6,78,6603,6,8,3,12,8,14,8,7,19,4,15,16,3
6,78,6932,17,2,14,11,17,12,18,10,16,1,3,0,2
6,78,7659,3,1,9,18,7,1,17,7,4,13,15,6,7
6,78,9338,14,4,2,7,19,9,7,1,0,11,16,16,18
6,78,9637,9,17,8,8,18,2,13,2,8,4,3,1,6
6,78,12035,15,3,5,3,9,15,7,15,12,10,2,5,18
6,78,12577,10,5,15,11,12,19,4,10,8,19,18,10,4
6,78,13783,7,9,8,18,18,6,17,2,14,15,15,0,9
6,78,13912,10,0,17,2,17,1,11,3,10,17,1,7,10
6,78,14904,18,14,5,14,14,15,4,8,19,9,17,18,13
6,78,15304,14,7,11,0,1,1,8,7,4,4,12,9,6
6,78,15930,14,11,17,2,19,9,8,1,10,7,9,9,0
6,79,2824,13,16,13,5,10,13,16,18,4,9,5,11,16
6,79,5630,14,13,12,11,1,13,3,15,7,12,17,16,18
6,79,6603,2,11,4,16,12,17,17,12,2,11,13,15,9
6,79,6932,8,19,11,15,13,5,6,5,15,3,18,13,13
6,79,7659,9,1,15,0,18,1,11,2,4,9,3,7,10
6,79,9338,11,9,2,4,11,0,16,14,11,17,12,19,11
6,79,9637,4,15,4,7,7,1,11,6,11,10,9,19,6
6,79,12035,11,10,10,13,7,7,10,4,19,6,1,3,10
6,79,12577,2,18,17,19,6,3,11,3,12,3,16,6,3
6,79,13783,5,12,0,17,12,2,9,11,7,3,13,9,2
6,79,13912,3,4,13,2,3,8,1,5,18,13,3,2,0
6,79,14904,3,1,13,4,1,2,3,2,18,10,3,5,4
6,79,15304,14,12,16,4,5,13,2,2,12,5,16,10,16
6,105,668,12,8,14,1,16,5,12,7,2,3,7,9,15
6,105,2824,13,7,7,12,8,16,7,1,15,15,9,10,11
6,105,3962,7,1,17,14,17,10,19,7,19,18,16,15,5
6,105,5630,12,0,19,13,7,18,15,6,15,17,11,10,18
6,105,6603,12,12,10,0,15,16,14,18,4,17,19,11,16
6,105,6932,8,4,6,18,2,4,7,9,18,11,19,5,5
6,105,7659,11,17,18,18,16,8,13,10,4,6,13,6,19
6,105,7738,11,18,10,10,17,19,0,15,18,17,8,10,10
6,105,9338,13,3,18,1,2,12,17,3,9,19,14,14,5
6,105,9637,19,2,10,5,3,12,8,12,4,3,15,2,12
6,105,11518,3,9,16,1,8,10,10,14,2,1,19,5,7
6,105,12035,5,3,6,13,13,11,8,2,15,3,13,0,17
6,105,12577,3,18,2,12,7,12,13,12,11,18,12,5,9
6,105,13783,9,6,18,3,15,14,3,9,2,5,13,11,4
6,105,14904,1,17,8,2,13,11,9,0,11,10,12,17,12
6,105,15304,1,5,12,12,14,18,14,17,13,13,5,1,19
6,105,15930,5,4,16,16,4,11,17,6,6,2,9,9,7
6,124,584,11,17,13,3,0,0,7,16,2,3,16,18,17
6,124,650,4,14,4,15,5,4,10,0,19,5,11,3,12
6,124,668,4,15,9,5,19,6,6,19,19,19,14,3,16
6,124,1459,19,16,7,7,4,9,11,19,2,14,16,14,7
6,124,1662,17,6,1,4,1,14,1,18,10,13,10,5,17
6,124,2824,0,5,4,10,12,12,8,8,19,4,9,19,9
6,124,3962,18,17,12,1,7,4,6,2,19,7,15,2,8
6,124,3963,13,6,6,0,8,4,10,11,5,14,4,8,8
6,124,3999,12,8,10,14,15,2,1,7,6,13,11,16,1
6,124,4983,4,12,19,17,8,1,10,7,6,19,6,1,10
6,124,5630,19,8,14,10,14,18,9,18,18,5,14,18,4
6,124,6603,3,16,13,17,1,2,5,12,13,9,6,15,7
6,124,6932,2,6,15,3,4,8,11,11,8,4,18,14,14
6,124,7535,6,2,15,15,2,19,1,10,18,15,19,10,7
6,124,7659,19,9,5,14,13,6,14,16,5,3,15,15,4
6,124,7933,8,19,13,3,8,15,8,8,12,8,15,19,3
6,124,8513,17,18,19,15,18,15,19,14,10,15,16,14,11
6,124,9303,6,4,14,1,0,1,8,2,9,16,14,8,1
6,124,9338,6,19,12,12,0,10,19,4,14,8,18,19,19
6,124,9637,13,15,13,8,13,17,10,14,1,1,4,19,12
6,124,10309,4,4,16,10,19,12,4,5,12,8,13,10,10
6,124,10886,8,17,1,16,7,5,4,14,11,6,5,9,14
6,124,11096,3,0,11,11,12,10,0,16,18,10,15,18,17
6,124,11287,11,15,18,17,15,19,3,5,0,14,1,17,5
6,124,11323,2,6,18,9,7,8,7,19,18,6,15,15,3
6,124,11518,11,17,8,6,11,5,14,17,14,0,6,14,15
6,124,11565,10,0,14,2,17,15,1,17,17,10,1,4,5
6,124,11633,17,3,15,12,16,4,3,10,8,19,3,7,15
6,124,12035,1,2,7,14,15,6,13,17,14,9,18,3,14
6,124,12341,13,19,8,10,18,16,13,13,14,7,4,11,15
6,124,12387,3,13,7,9,12,12,16,18,3,6,3,12,8
6,124,12577,6,8,16,12,19,4,0,16,9,11,5,13,19
6,124,12786,15,16,10,15,12,2,0,9,8,12,8,5,18
6,124,12845,3,14,11,13,7,12,2,7,10,13,2,1,10
6,124,13134,15,3,10,10,8,19,17,17,7,13,1,8,2
6,124,13457,3,12,6,12,9,9,13,6,4,9,18,2,19
6,124,13783,6,9,1,18,16,10,12,15,11,2,19,10,19
6,124,13807,11,2,12,9,12,8,16,10,3,17,4,1,11
6,124,14410,14,10,1,11,19,15,15,6,14,7,17,10,6
6,124,14904,10,16,3,12,19,6,11,13,13,7,9,5,1
6,124,15304,8,3,12,12,5,2,3,1,15,6,5,18,5
6,124,15930,14,1,17,6,0,4,12,10,19,19,16,10,13
6,124,17292,7,12,16,12,4,9,0,14,5,1,10,2,16
6,124,18211,14,0,8,11,1,3,10,11,14,17,0,17,16
6,143,395,0,0,18,4,8,9,12,15,1,6,13,0,18
6,143,668,6,6,14,0,4,1,6,11,17,5,19,19,10
6,143,2824,2,14,2,4,2,17,19,10,16,13,14,14,4
6,143,3962,19,2,19,10,13,11,14,5,19,15,2,2,14
6,143,3963,13,10,6,4,15,13,14,10,12,15,17,19,16
6,143,5630,17,15,9,18,11,1,10,8,19,16,8,1,7
6,143,6603,4,3,18,18,5,6,2,13,8,4,6,1,15
6,143,6932,14,6,13,2,8,5,0,16,15,18,8,2,19
6,143,7659,19,3,3,1,18,19,1,12,5,6,4,9,7
6,143,9338,10,4,17,12,3,18,8,17,11,19,17,17,8
6,143,9637,19,19,10,3,19,16,11,6,6,15,7,9,19
6,143,12035,14,2,11,18,11,6,13,17,10,18,2,3,16
6,143,12577,7,16,15,16,1,1,16,12,19,0,18,7,19
6,143,13783,1,1,3,16,2,12,16,13,16,13,0,15,11
6,143,13807,11,3,12,10,19,13,9,16,2,8,1,2,9
6,143,13912,11,9,18,2,13,19,9,15,3,16,8,3,5
6,143,14904,19,17,5,10,11,4,7,16,6,17,12,2,15
6,143,15304,9,10,17,10,6,18,17,4,4,3,9,9,12
6,143,15930,3,11,15,14,11,6,12,3,4,7,14,8,3
6,149,650,16,5,17,0,2,18,8,13,11,14,12,6,10
6,149,668,11,8,18,5,13,7,17,9,13,10,2,4,14
6,149,1459,15,12,5,16,11,14,2,7,13,2,15,0,15
6,149,1662,14,15,15,11,15,6,5,0,6,12,19,8,1
6,149,2824,2,12,19,12,11,19,1,2,2,18,8,8,9
6,149,3962,14,18,5,6,9,19,9,1,15,10,7,3,15
6,149,3999,2,0,1,16,8,10,3,18,3,11,7,11,12
6,149,4983,0,14,1,2,5,3,7,4,3,18,14,9,16
6,149,5630,10,7,9,6,1,19,2,10,0,19,7,11,6
6,149,6603,4,9,11,17,19,17,6,16,6,18,2,10,7
6,149,6932,10,19,18,12,0,1,2,17,4,18,8,8,1
6,149,7535,3,14,13,12,17,9,9,18,16,4,3,11,13
6,149,7659,18,17,6,19,14,19,11,13,8,16,2,8,7
6,149,7933,18,13,10,11,8,5,17,7,16,1,17,7,1
6,149,8513,5,0,0,14,19,19,8,11,19,4,17,13,19
6,149,9303,11,3,10,11,17,7,4,17,15,14,1,18,11
6,149,9338,15,6,15,13,10,6,0,7,10,4,9,19,10
6,149,9637,18,17,3,16,3,15,9,9,13,16,8,11,8
6,149,10886,6,0,8,1,3,5,14,8,2,14,13,15,7
6,149,11096,12,12,15,8,7,4,11,8,13,19,9,5,6
6,149,11287,16,9,7,19,19,9,19,4,13,8,14,1,15
6,149,11323,6,12,14,4,18,11,15,13,7,3,2,19,11
6,149,11518,15,16,9,3,14,6,2,17,6,16,17,9,5
6,149,11565,15,11,8,16,3,16,12,9,5,1,6,16,9
6,149,11633,9,6,1,2,15,4,6,0,0,6,12,1,0
6,149,12035,18,9,17,17,18,14,9,11,14,1,4,19,16
6,149,12577,10,9,11,11,4,15,11,9,0,5,15,3,3
6,149,12786,16,17,11,12,14,15,12,10,4,0,7,14,15
6,149,12845,2,11,1,15,9,7,17,2,15,15,13,5,17
6,149,13134,14,17,13,7,7,16,17,0,9,1,13,17,6
6,149,13457,3,3,5,3,18,6,4,11,8,14,2,3,10
6,149,13783,16,13,6,14,5,18,6,16,6,13,6,16,11
6,149,13807,16,4,19,13,19,0,1,8,19,16,0,6,6
6,149,14410,14,14,13,9,8,18,12,12,6,11,13,0,0
6,149,14904,8,9,0,11,1,11,12,16,5,2,16,6,10
6,149,15304,17,5,19,11,13,11,10,8,19,10,14,4,10
6,149,15930,1,16,3,10,12,9,0,8,17,19,0,4,14
6,149,17292,11,13,5,6,4,8,8,10,6,5,10,15,5
6,149,18211,16,2,2,19,1,2,16,13,16,16,13,9,3
6,153,2824,9,14,0,8,11,0,18,0,12,13,13,12,19
6,153,5630,10,18,1,5,18,7,1,10,9,6,9,15,16
6,153,6932,1,1,14,2,15,12,3,17,10,4,8,8,17
6,153,9637,19,12,17,11,9,0,19,4,13,7,10,19,18
6,153,12035,2,18,9,16,15,7,2,3,15,4,18,4,5
6,153,12577,1,10,0,11,1,15,2,19,9,6,17,10,9
6,153,13783,10,15,10,11,10,8,2,6,1,0,5,16,7
6,153,14904,11,1,3,10,17,15,18,2,18,17,5,13,1
6,153,15304,19,5,17,17,4,1,7,5,7,1,4,15,12
6,179,650,15,4,15,6,10,6,8,9,19,13,9,5,15
6,179,668,10,18,13,17,9,12,0,17,17,17,14,8,16
6,179,1459,4,8,12,18,15,9,11,2,15,12,12,8,12
6,179,2824,17,3,3,14,11,0,18,6,2,3,1,2,5
6,179,3962,4,13,5,5,0,5,8,9,15,4,16,3,18
6,179,3963,18,11,4,8,18,0,0,10,17,14,12,11,11
6,179,3999,11,2,3,6,14,3,16,4,18,4,12,18,2
6,179,4983,2,14,9,19,12,12,13,6,4,16,6,8,6
6,179,5630,5,16,13,12,11,14,18,4,14,17,1,11,8
6,179,6603,10,0,0,2,13,11,1,10,16,8,18,13,16
6,179,6932,17,9,6,15,5,13,14,7,2,8,17,13,5
6,179,7535,18,13,9,18,9,1,13,1,19,2,16,5,2
6,179,7659,15,13,0,1,4,7,0,17,17,4,5,8,14
6,179,7933,7,4,3,12,8,14,8,18,9,12,12,1,4
6,179,9303,17,18,19,9,8,0,17,18,18,0,19,10,1
6,179,9338,10,10,11,8,17,15,10,2,0,13,15,11,0
6,179,9637,1,8,17,16,3,8,15,3,19,14,11,3,8
6,179,10309,18,1,19,2,6,15,8,16,6,6,4,6,3
6,179,10886,6,3,8,7,0,11,1,15,14,10,16,8,13
6,179,11096,15,8,0,1,12,17,1,13,13,0,14,7,3
6,179,11323,2,13,11,8,10,1,14,7,15,17,13,1,7
6,179,11518,0,14,8,11,19,2,14,10,17,6,17,4,12
6,179,11633,14,9,5,14,1,12,12,11,14,4,19,19,6
6,179,12035,19,15,12,6,4,3,9,17,7,12,0,13,1
6,179,12341,19,16,12,4,4,13,3,4,15,9,7,13,16
6,179,12387,12,14,7,7,16,3,15,17,0,15,14,6,1
6,179,12577,8,3,4,13,13,2,12,14,16,17,4,0,1
6,179,12786,12,8,12,2,13,4,18,5,4,10,1,14,11
6,179,12845,5,19,9,12,13,4,11,9,4,6,2,10,5
6,179,13134,10,5,11,13,6,10,18,11,4,4,6,2,19
6,179,13457,8,11,18,18,2,11,14,11,6,1,13,2,19
6,179,13783,17,14,17,4,18,15,5,14,15,19,18,10,8
6,179,13807,15,4,4,5,5,9,15,3,14,7,5,10,17
6,179,14904,6,4,6,14,3,18,8,14,16,7,17,9,15
6,179,15304,18,18,2,16,12,12,0,18,3,0,3,8,2
6,179,15930,18,17,5,15,14,1,3,16,16,2,15,5,3
6,179,17292,1,1,5,17,9,15,9,5,0,7,4,7,18
6,179,18211,7,2,7,9,12,0,15,14,17,0,9,13,14
6,187,668,2,14,15,0,10,4,9,3,13,7,15,14,3
6,187,2824,3,16,11,9,3,0,0,6,16,19,11,9,1
6,187,3962,19,3,9,11,4,10,1,15,3,18,15,6,9
6,187,5630,19,0,0,2,9,6,5,0,17,0,5,15,19
6,187,6603,1,5,13,11,0,6,2,18,13,12,2,4,10
6,187,6932,12,6,18,18,14,18,15,17,16,9,16,9,19
6,187,7659,0,15,9,4,3,18,19,3,13,10,2,10,8
6,187,9338,9,1,9,4,12,3,14,9,7,0,4,0,19
6,187,9637,2,16,13,9,4,17,2,14,9,7,1,5,5
6,187,11518,18,9,6,1,9,1,8,13,2,4,14,0,15
6,187,12035,11,3,16,14,18,1,6,9,13,4,10,8,18
6,187,12577,2,19,19,16,18,10,5,12,9,14,6,4,7
6,187,13783,10,15,8,11,14,19,10,5,8,14,8,0,11
6,187,14904,18,16,18,6,4,11,9,8,14,5,15,8,9
6,187,15304,7,8,19,11,5,17,11,0,16,14,19,5,12
6,187,15930,2,18,11,8,13,8,14,0,18,16,13,5,4
6,191,3962,16,2,17,15,18,2,2,15,11,1,1,11,9
6,191,6603,3,11,19,5,1,9,1,3,4,16,3,17,17
6,191,6932,18,11,8,0,19,9,15,14,3,8,5,19,6
6,191,7659,19,10,14,18,16,8,10,0,1,13,10,15,12
6,191,9338,10,7,4,1,14,15,4,18,1,8,10,17,9
6,191,9637,0,12,10,6,11,0,13,10,9,2,10,9,13
6,191,12035,0,11,9,4,10,8,15,8,18,18,1,11,2
6,191,12577,7,18,17,19,1,0,15,14,0,4,17,5,1
6,191,13783,16,7,13,13,3,12,5,14,3,2,2,12,13
6,191,13912,0,16,15,8,4,13,3,10,0,10,10,13,19
6,191,14904,12,7,12,9,10,11,14,1,1,7,14,0,16
6,191,15304,15,16,14,9,9,8,8,1,16,4,15,18,17
7,43,225,15,12,14,0,14,17,17,0,13,19,13,18,12
7,43,405,11,4,16,8,6,7,9,1,13,6,9,15,19
7,43,413,5,7,11,7,11,6,15,3,6,18,5,18,7
7,43,563,5,15,15,0,15,7,8,1,6,8,12,11,12
7,43,570,0,8,0,15,11,15,18,8,6,5,0,2,18
7,43,693,3,2,1,18,18,7,3,14,11,6,11,9,2
7,43,810,11,4,19,17,10,10,18,11,16,18,9,0,8
7,43,1146,11,5,7,9,13,1,13,14,5,0,9,9,17
7,43,1233,15,0,4,5,4,1,18,13,7,18,16,1,3
7,43,1251,16,2,5,18,19,13,10,10,7,6,0,15,15
7,43,1276,4,10,8,3,19,5,9,17,17,0,13,15,8
7,43,1283,12,5,3,0,12,8,18,13,12,10,3,15,14
7,43,1740,8,19,13,4,3,4,4,2,18,5,4,6,11
7,43,1789,14,4,11,0,11,10,0,16,16,7,15,19,6
7,43,2489,9,15,17,8,16,10,19,6,15,18,4,2,3
7,43,2534,13,18,14,15,0,16,8,16,9,12,1,12,10
7,43,2761,17,11,2,2,7,17,10,4,15,0,12,14,14
7,43,3069,14,9,11,11,19,13,6,14,9,7,15,8,4
7,43,4299,11,1,7,7,12,10,5,2,7,15,16,6,19
7,43,4550,0,11,8,17,11,17,16,7,15,8,16,8,14
7,43,4779,4,18,15,8,16,5,3,0,10,11,19,6,1
7,43,4940,8,7,3,1,5,16,12,7,18,5,13,1,7
7,43,4988,10,3,15,9,11,11,4,14,7,6,2,10,13
7,43,5173,13,15,12,10,3,7,16,19,11,2,16,12,7
7,43,5705,4,0,3,16,8,6,16,5,1,3,15,8,11
7,43,5800,5,9,1,2,10,2,10,13,13,14,13,11,0
7,43,5842,15,5,0,7,15,16,5,16,8,13,15,6,19
7,43,6218,1,6,7,3,10,0,11,17,14,2,2,7,18
7,43,6358,9,3,15,13,9,8,1,16,18,2,10,12,16
7,43,7045,18,12,3,10,5,12,16,12,8,2,4,12,4
7,43,7842,4,1,18,14,16,10,16,17,15,10,11,15,18
7,43,8020,3,19,18,0,2,18,4,12,10,11,1,3,8
7,43,8186,4,2,9,13,12,16,4,11,8,5,3,14,8
7,43,8925,1,10,9,15,4,5,9,2,15,13,11,14,11
7,43,9150,7,1,1,19,3,9,9,8,12,5,14,15,15
7,43,9178,4,18,18,19,7,6,3,19,1,0,17,10,8
7,43,9293,5,12,7,2,4,2,0,4,5,10,12,10,16
7,43,9448,15,14,8,17,18,12,13,5,19,9,12,2,7
7,43,9462,0,10,15,14,12,19,13,18,1,2,13,0,6
7,43,9739,7,1,0,8,17,4,10,19,6,3,1,3,11
7,43,9927,6,3,16,4,16,10,0,6,3,5,17,1,6
7,43,10107,16,17,19,11,1,11,3,2,9,2,19,5,0
7,43,10176,6,10,6,18,3,2,13,15,0,4,8,6,12
7,43,11076,7,4,17,15,15,8,17,10,5,9,7,8,7
7,43,11098,12,2,10,15,17,5,10,14,7,18,18,1,13
7,43,11348,6,10,14,6,3,8,14,2,15,0,7,4,12
7,43,11435,12,10,17,17,14,11,16,14,12,12,19,9,7
7,43,11685,11,3,18,10,19,12,18,1,4,0,18,16,19
7,43,12068,16,13,2,4,10,3,7,4,3,10,17,17,10
7,43,12330,2,11,14,19,12,2,9,2,6,12,1,3,15
7,43,12478,16,8,15,14,5,1,16,6,17,7,6,3,18
7,43,12978,0,2,13,7,5,0,3,11,9,17,7,10,16
7,43,12988,6,4,7,5,0,1,17,6,14,15,1,9,7
7,43,13137,14,2,11,11,15,16,14,17,7,8,18,16,13
7,43,13151,3,14,18,11,4,17,1,7,9,17,15,11,17
7,43,13536,14,11,10,7,15,1,5,11,19,14,2,7,7
7,43,13847,9,10,13,15,14,5,14,11,18,9,8,8,3
7,43,14372,9,0,6,11,6,0,0,16,2,7,16,5,8
7,43,14407,17,3,15,14,11,9,16,10,3,16,13,18,12
7,43,14489,2,18,14,9,11,17,17,11,13,12,17,4,17
7,43,14569,19,5,14,18,7,0,7,4,6,12,10,15,3
7,43,14781,4,9,15,8,14,7,7,10,2,1,1,7,16
7,43,15049,5,4,2,7,17,11,7,2,7,16,11,3,6
7,43,15310,0,3,1,18,14,2,0,6,3,4,4,0,5
7,43,15413,2,13,11,13,13,10,0,15,9,16,1,0,10
7,43,15480,6,7,16,2,4,7,12,14,3,2,11,6,9
7,43,15761,19,14,2,10,13,5,7,17,3,19,10,14,14
